FIPS,CACFP_PART_2016,CONVS16,FFR16,FSR16,GROC16,NSLP_PART_2016,PCT_WICINFANTCHILD16,PCT_WICWOMEN16,RECFAC16,REDEMP_WICS16,SBP_PART_2016,SFSP_PART_2016,SNAP_BBCE16,SNAP_PART_RATE16,SPECS16,SUPERC16,State_Population_2016,WICS16,WIC_PART_2016,Population_Estimate_2016,White,African_american,Asian,Latino,HS_GED,Bachelors,Employed,Unemployed,Midwest,Northeast,South,West
-1.9392050363387965,-0.4535399359058327,-0.09677392885214037,-0.11812314366040888,-0.17633220066285682,-0.19753038878349932,-0.39800033144542396,1.3539100660860406,0.8989242205157869,-0.13022610383652522,1.0025483249502876,-0.3437962301244619,-0.206125888196376,0.5964778601516764,0.31332674951825296,-0.21764160942847394,-0.18169809251820435,-0.46415452079078423,-0.19134576328338873,-0.3419557035571329,-0.14410789095064988,-0.44228429678536285,0.29550077007928843,-0.45060792851183734,-0.4391816251090564,-0.31767804068391875,-0.4867115558137685,-0.4320521135706663,-0.36676894351096956,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
-1.9390730576210995,-0.4535399359058327,0.7997501447990976,0.2983543455620343,0.5827312673788527,0.09064139049644358,-0.39800033144542396,1.3539100660860406,0.8989242205157869,0.27522402114366634,0.1749569279043847,-0.3437962301244619,-0.206125888196376,0.5964778601516764,0.31332674951825296,0.6575990680623203,1.2098433965236535,-0.46415452079078423,0.2985156696952122,-0.3419557035571329,0.31710619638726634,-0.44228429678536285,0.29550077007928843,-0.45060792851183734,-0.4391816251090564,-0.31767804068391875,-0.4867115558137685,-0.4320521135706663,-0.36676894351096956,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
-1.9389410789034027,-0.4535399359058327,-0.2204324217695525,-0.19621267288961697,-0.23927892728094982,-0.18644685881119383,-0.39800033144542396,1.3539100660860406,0.8989242205157869,-0.29240615382860186,0.18194414070504503,-0.3437962301244619,-0.206125888196376,0.5964778601516764,0.31332674951825296,-0.18397850644805877,-0.18169809251820435,-0.46415452079078423,-0.17004744011040607,-0.3419557035571329,-0.23311098724332063,-0.44228429678536285,0.29550077007928843,-0.45060792851183734,-0.4391816251090564,-0.31767804068391875,-0.4867115558137685,-0.4320521135706663,-0.36676894351096956,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
-1.9388091001857057,-0.4535399359058327,-0.26165191940868987,-0.2557094570642517,-0.2651981676531058,-0.17536332883888833,-0.39800033144542396,1.3539100660860406,0.8989242205157869,-0.26537614549658906,0.12954209185533502,-0.3437962301244619,-0.206125888196376,0.5964778601516764,0.31332674951825296,-0.2513047124088891,-0.18169809251820435,-0.46415452079078423,-0.19134576328338873,-0.3419557035571329,-0.2429208992603526,-0.44228429678536285,0.29550077007928843,-0.45060792851183734,-0.4391816251090564,-0.31767804068391875,-0.4867115558137685,-0.4320521135706663,-0.36676894351096956,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
-1.938677121468009,-0.4535399359058327,-0.13799342649127774,-0.19621267288961697,-0.24668442453013723,-0.17536332883888833,-0.39800033144542396,1.3539100660860406,0.8989242205157869,-0.18428612050055077,0.12880728667535932,-0.3437962301244619,-0.206125888196376,0.5964778601516764,0.31332674951825296,-0.2513047124088891,-0.18169809251820435,-0.46415452079078423,-0.12745079376444077,-0.3419557035571329,-0.1372261302849861,-0.44228429678536285,0.29550077007928843,-0.45060792851183734,-0.4391816251090564,-0.31767804068391875,-0.4867115558137685,-0.4320521135706663,-0.36676894351096956,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
-1.938545142750312,-0.4535399359058327,-0.35439578909674896,-0.2705836531079104,-0.28741465940066796,-0.19753038878349932,-0.39800033144542396,1.3539100660860406,0.8989242205157869,-0.29240615382860186,0.5293647446087382,-0.3437962301244619,-0.206125888196376,0.5964778601516764,0.31332674951825296,-0.2513047124088891,-0.41362167402518063,-0.46415452079078423,-0.23394240962935403,-0.3419557035571329,-0.2798101613780537,-0.44228429678536285,0.29550077007928843,-0.45060792851183734,-0.4391816251090564,-0.31767804068391875,-0.4867115558137685,-0.4320521135706663,-0.36676894351096956,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
-1.9384131640326152,-0.4535399359058327,-0.18951779854019946,-0.21480541794419034,-0.25779267040391834,-0.19753038878349932,-0.39800033144542396,1.3539100660860406,0.8989242205157869,-0.26537614549658906,1.0376621008933515,-0.3437962301244619,-0.206125888196376,0.5964778601516764,0.31332674951825296,-0.2513047124088891,-0.18169809251820435,-0.46415452079078423,-0.21264408645637137,-0.3419557035571329,-0.2506254462561529,-0.44228429678536285,0.29550077007928843,-0.45060792851183734,-0.4391816251090564,-0.31767804068391875,-0.4867115558137685,-0.4320521135706663,-0.36676894351096956,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
-1.9382811853149182,-0.4535399359058327,0.4493844148664299,0.07152285589623934,-0.013411261180733802,0.0684743305518326,-0.39800033144542396,1.3539100660860406,0.8989242205157869,-0.10319609550451246,0.4179742085908872,-0.3437962301244619,-0.206125888196376,0.5964778601516764,0.31332674951825296,-0.21764160942847394,0.5140726520027245,-0.46415452079078423,0.12812908431135103,-0.3419557035571329,0.036711504895820105,-0.44228429678536285,0.29550077007928843,-0.45060792851183734,-0.4391816251090564,-0.31767804068391875,-0.4867115558137685,-0.4320521135706663,-0.36676894351096956,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
-1.9381492065972215,-0.4535399359058327,-0.18951779854019946,-0.17390137882412895,-0.22446793278257499,-0.15319626889427734,-0.39800033144542396,1.3539100660860406,0.8989242205157869,-0.29240615382860186,-0.2283378745264031,-0.3437962301244619,-0.206125888196376,0.5964778601516764,0.31332674951825296,-0.21764160942847394,-0.18169809251820435,-0.46415452079078423,-0.17004744011040607,-0.3419557035571329,-0.20905658688580042,-0.44228429678536285,0.29550077007928843,-0.45060792851183734,-0.4391816251090564,-0.31767804068391875,-0.4867115558137685,-0.4320521135706663,-0.36676894351096956,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
-1.9380172278795247,-0.4535399359058327,-0.23073729617933683,-0.22596106497693436,-0.24668442453013723,-0.17536332883888833,-0.39800033144542396,1.3539100660860406,0.8989242205157869,-0.26537614549658906,0.4062062966588739,-0.3437962301244619,-0.206125888196376,0.5964778601516764,0.31332674951825296,-0.2513047124088891,-0.18169809251820435,-0.46415452079078423,-0.21264408645637137,-0.3419557035571329,-0.23324106008227605,-0.44228429678536285,0.29550077007928843,-0.45060792851183734,-0.4391816251090564,-0.31767804068391875,-0.4867115558137685,-0.4320521135706663,-0.36676894351096956,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
-1.9378852491618277,-0.4535399359058327,-0.07616418003257168,-0.19993122190053164,-0.20595418965960646,-0.17536332883888833,-0.39800033144542396,1.3539100660860406,0.8989242205157869,-0.2383461371645763,0.540907284488617,-0.3437962301244619,-0.206125888196376,0.5964778601516764,0.31332674951825296,-0.1503154034676436,-0.18169809251820435,-0.46415452079078423,-0.17004744011040607,-0.3419557035571329,-0.17842897073641756,-0.44228429678536285,0.29550077007928843,-0.45060792851183734,-0.4391816251090564,-0.31767804068391875,-0.4867115558137685,-0.4320521135706663,-0.36676894351096956,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
-1.937753270444131,-0.4535399359058327,-0.26165191940868987,-0.25942800607516636,-0.2651981676531058,-0.19753038878349932,-0.39800033144542396,1.3539100660860406,0.8989242205157869,-0.29240615382860186,-0.025394884066752898,-0.3437962301244619,-0.206125888196376,0.5964778601516764,0.31332674951825296,-0.2513047124088891,-0.41362167402518063,-0.46415452079078423,-0.23394240962935403,-0.3419557035571329,-0.2717395954633324,-0.44228429678536285,0.29550077007928843,-0.45060792851183734,-0.4391816251090564,-0.31767804068391875,-0.4867115558137685,-0.4320521135706663,-0.36676894351096956,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
-1.937621291726434,-0.4535399359058327,-0.28226166822825854,-0.18877557486778762,-0.2429816759055435,-0.16427979886658284,-0.39800033144542396,1.3539100660860406,0.8989242205157869,-0.2383461371645763,0.15561834980718794,-0.3437962301244619,-0.206125888196376,0.5964778601516764,0.31332674951825296,-0.21764160942847394,0.05022548898877192,-0.46415452079078423,-0.12745079376444077,-0.3419557035571329,-0.23755766336574957,-0.44228429678536285,0.29550077007928843,-0.45060792851183734,-0.4391816251090564,-0.31767804068391875,-0.4867115558137685,-0.4320521135706663,-0.36676894351096956,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
